"ccs_code","ICD9","ccs_label"
"44","23779","Neoplasms of unspecified nature or uncertain behavior"
"44","2379","Neoplasms of unspecified nature or uncertain behavior"
"44","2380","Neoplasms of unspecified nature or uncertain behavior"
"44","2381","Neoplasms of unspecified nature or uncertain behavior"
"44","2382","Neoplasms of unspecified nature or uncertain behavior"
"44","2383","Neoplasms of unspecified nature or uncertain behavior"
"44","2384","Neoplasms of unspecified nature or uncertain behavior"
"44","2385","Neoplasms of unspecified nature or uncertain behavior"
"44","2386","Neoplasms of unspecified nature or uncertain behavior"
"44","2387","Neoplasms of unspecified nature or uncertain behavior"
"44","23871","Neoplasms of unspecified nature or uncertain behavior"
"44","23872","Neoplasms of unspecified nature or uncertain behavior"
"44","23873","Neoplasms of unspecified nature or uncertain behavior"
"44","23874","Neoplasms of unspecified nature or uncertain behavior"
"44","23875","Neoplasms of unspecified nature or uncertain behavior"
"44","23876","Neoplasms of unspecified nature or uncertain behavior"
"44","23877","Neoplasms of unspecified nature or uncertain behavior"
"44","23879","Neoplasms of unspecified nature or uncertain behavior"
"44","2388","Neoplasms of unspecified nature or uncertain behavior"
"44","2389","Neoplasms of unspecified nature or uncertain behavior"
"44","2390","Neoplasms of unspecified nature or uncertain behavior"
"44","2391","Neoplasms of unspecified nature or uncertain behavior"
"44","2392","Neoplasms of unspecified nature or uncertain behavior"
"44","2393","Neoplasms of unspecified nature or uncertain behavior"
"44","2394","Neoplasms of unspecified nature or uncertain behavior"
"44","2395","Neoplasms of unspecified nature or uncertain behavior"
"44","2396","Neoplasms of unspecified nature or uncertain behavior"
"44","2397","Neoplasms of unspecified nature or uncertain behavior"
"44","2398","Neoplasms of unspecified nature or uncertain behavior"
"44","23981","Neoplasms of unspecified nature or uncertain behavior"
"44","23989","Neoplasms of unspecified nature or uncertain behavior"
"44","2399","Neoplasms of unspecified nature or uncertain behavior"
"45","V580","Maintenance chemotherapy; radiotherapy"
"45","V581","Maintenance chemotherapy; radiotherapy"
"45","V5811","Maintenance chemotherapy; radiotherapy"
"45","V5812","Maintenance chemotherapy; radiotherapy"
"45","V661","Maintenance chemotherapy; radiotherapy"
"45","V662","Maintenance chemotherapy; radiotherapy"
"45","V671","Maintenance chemotherapy; radiotherapy"
"45","V672","Maintenance chemotherapy; radiotherapy"
"46","2180","Benign neoplasm of uterus"
"46","2181","Benign neoplasm of uterus"
"46","2182","Benign neoplasm of uterus"
"46","2189","Benign neoplasm of uterus"
"46","2190","Benign neoplasm of uterus"
"46","2191","Benign neoplasm of uterus"
"46","2198","Benign neoplasm of uterus"
"46","2199","Benign neoplasm of uterus"
"47","20940","Other and unspecified benign neoplasm"
"47","20941","Other and unspecified benign neoplasm"
"47","20942","Other and unspecified benign neoplasm"
"47","20943","Other and unspecified benign neoplasm"
"47","20950","Other and unspecified benign neoplasm"
"47","20951","Other and unspecified benign neoplasm"
"47","20952","Other and unspecified benign neoplasm"
"47","20953","Other and unspecified benign neoplasm"
"47","20954","Other and unspecified benign neoplasm"
"47","20955","Other and unspecified benign neoplasm"
"47","20956","Other and unspecified benign neoplasm"
"47","20957","Other and unspecified benign neoplasm"
"47","20960","Other and unspecified benign neoplasm"
"47","20961","Other and unspecified benign neoplasm"
"47","20962","Other and unspecified benign neoplasm"
"47","20963","Other and unspecified benign neoplasm"
"47","20964","Other and unspecified benign neoplasm"
"47","20965","Other and unspecified benign neoplasm"
"47","20966","Other and unspecified benign neoplasm"
"47","20967","Other and unspecified benign neoplasm"
"47","20969","Other and unspecified benign neoplasm"
"47","2100","Other and unspecified benign neoplasm"
"47","2101","Other and unspecified benign neoplasm"
"47","2102","Other and unspecified benign neoplasm"
"47","2103","Other and unspecified benign neoplasm"
"47","2104","Other and unspecified benign neoplasm"
"47","2105","Other and unspecified benign neoplasm"
"47","2106","Other and unspecified benign neoplasm"
"47","2107","Other and unspecified benign neoplasm"
"47","2108","Other and unspecified benign neoplasm"
"47","2109","Other and unspecified benign neoplasm"
"47","2110","Other and unspecified benign neoplasm"
"47","2111","Other and unspecified benign neoplasm"
"47","2112","Other and unspecified benign neoplasm"
"47","2113","Other and unspecified benign neoplasm"
"47","2114","Other and unspecified benign neoplasm"
"47","2115","Other and unspecified benign neoplasm"
"47","2116","Other and unspecified benign neoplasm"
"47","2117","Other and unspecified benign neoplasm"
"47","2118","Other and unspecified benign neoplasm"
"47","2119","Other and unspecified benign neoplasm"
"47","2120","Other and unspecified benign neoplasm"
"47","2121","Other and unspecified benign neoplasm"
"47","2122","Other and unspecified benign neoplasm"
"47","2123","Other and unspecified benign neoplasm"
"47","2124","Other and unspecified benign neoplasm"
"47","2125","Other and unspecified benign neoplasm"
"47","2126","Other and unspecified benign neoplasm"
"47","2127","Other and unspecified benign neoplasm"
"47","2128","Other and unspecified benign neoplasm"
"47","2129","Other and unspecified benign neoplasm"
"47","2130","Other and unspecified benign neoplasm"
"47","2131","Other and unspecified benign neoplasm"
"47","2132","Other and unspecified benign neoplasm"
"47","2133","Other and unspecified benign neoplasm"
"47","2134","Other and unspecified benign neoplasm"
"47","2135","Other and unspecified benign neoplasm"
"47","2136","Other and unspecified benign neoplasm"
"47","2137","Other and unspecified benign neoplasm"
"47","2138","Other and unspecified benign neoplasm"
"47","2139","Other and unspecified benign neoplasm"
"47","2140","Other and unspecified benign neoplasm"
"47","2141","Other and unspecified benign neoplasm"
"47","2142","Other and unspecified benign neoplasm"
"47","2143","Other and unspecified benign neoplasm"
"47","2144","Other and unspecified benign neoplasm"
"47","2148","Other and unspecified benign neoplasm"
"47","2149","Other and unspecified benign neoplasm"
"47","2150","Other and unspecified benign neoplasm"
"47","2152","Other and unspecified benign neoplasm"
"47","2153","Other and unspecified benign neoplasm"
"47","2154","Other and unspecified benign neoplasm"
"47","2155","Other and unspecified benign neoplasm"
"47","2156","Other and unspecified benign neoplasm"
"47","2157","Other and unspecified benign neoplasm"
"47","2158","Other and unspecified benign neoplasm"
"47","2159","Other and unspecified benign neoplasm"
"47","2160","Other and unspecified benign neoplasm"
"47","2161","Other and unspecified benign neoplasm"
"47","2162","Other and unspecified benign neoplasm"
"47","2163","Other and unspecified benign neoplasm"
"47","2164","Other and unspecified benign neoplasm"
"47","2165","Other and unspecified benign neoplasm"
"47","2166","Other and unspecified benign neoplasm"
"47","2167","Other and unspecified benign neoplasm"
"47","2168","Other and unspecified benign neoplasm"
"47","2169","Other and unspecified benign neoplasm"
"47","217","Other and unspecified benign neoplasm"
"47","220","Other and unspecified benign neoplasm"
"47","2210","Other and unspecified benign neoplasm"
"47","2211","Other and unspecified benign neoplasm"
"47","2212","Other and unspecified benign neoplasm"
"47","2218","Other and unspecified benign neoplasm"
"47","2219","Other and unspecified benign neoplasm"
"47","2220","Other and unspecified benign neoplasm"
"47","2221","Other and unspecified benign neoplasm"
"47","2222","Other and unspecified benign neoplasm"
"47","2223","Other and unspecified benign neoplasm"
"47","2224","Other and unspecified benign neoplasm"
"47","2228","Other and unspecified benign neoplasm"
"47","2229","Other and unspecified benign neoplasm"
"47","2230","Other and unspecified benign neoplasm"
"47","2231","Other and unspecified benign neoplasm"
"47","2232","Other and unspecified benign neoplasm"
"47","2233","Other and unspecified benign neoplasm"
"47","22381","Other and unspecified benign neoplasm"
"47","22389","Other and unspecified benign neoplasm"
"47","2239","Other and unspecified benign neoplasm"
"47","2240","Other and unspecified benign neoplasm"
"47","2241","Other and unspecified benign neoplasm"
"47","2242","Other and unspecified benign neoplasm"
"47","2243","Other and unspecified benign neoplasm"
"47","2244","Other and unspecified benign neoplasm"
"47","2245","Other and unspecified benign neoplasm"
"47","2246","Other and unspecified benign neoplasm"
"47","2247","Other and unspecified benign neoplasm"
"47","2248","Other and unspecified benign neoplasm"
"47","2249","Other and unspecified benign neoplasm"
"47","2250","Other and unspecified benign neoplasm"
"47","2251","Other and unspecified benign neoplasm"
"47","2252","Other and unspecified benign neoplasm"
"47","2253","Other and unspecified benign neoplasm"
"47","2254","Other and unspecified benign neoplasm"
"47","2258","Other and unspecified benign neoplasm"
"47","2259","Other and unspecified benign neoplasm"
"47","226","Other and unspecified benign neoplasm"
"47","2270","Other and unspecified benign neoplasm"
"47","2271","Other and unspecified benign neoplasm"
"47","2273","Other and unspecified benign neoplasm"
"47","2274","Other and unspecified benign neoplasm"
"47","2275","Other and unspecified benign neoplasm"
"47","2276","Other and unspecified benign neoplasm"
"47","2278","Other and unspecified benign neoplasm"
"47","2279","Other and unspecified benign neoplasm"
"47","22800","Other and unspecified benign neoplasm"
"47","22801","Other and unspecified benign neoplasm"
"47","22802","Other and unspecified benign neoplasm"
"47","22803","Other and unspecified benign neoplasm"
"47","22804","Other and unspecified benign neoplasm"
"47","22809","Other and unspecified benign neoplasm"
"47","2281","Other and unspecified benign neoplasm"
"47","2290","Other and unspecified benign neoplasm"
"47","2298","Other and unspecified benign neoplasm"
"47","2299","Other and unspecified benign neoplasm"
"47","V1272","Other and unspecified benign neoplasm"
"48","2400","Thyroid disorders"
"48","2409","Thyroid disorders"
"48","2410","Thyroid disorders"
"48","2411","Thyroid disorders"
"48","2419","Thyroid disorders"
"48","24200","Thyroid disorders"
"48","24201","Thyroid disorders"
"48","24210","Thyroid disorders"
"48","24211","Thyroid disorders"
"48","24220","Thyroid disorders"
"48","24221","Thyroid disorders"
"48","24230","Thyroid disorders"
"48","24231","Thyroid disorders"
"48","24240","Thyroid disorders"
"48","24241","Thyroid disorders"
"48","24280","Thyroid disorders"
"48","24281","Thyroid disorders"
"48","24290","Thyroid disorders"
"48","24291","Thyroid disorders"
"48","243","Thyroid disorders"
"48","2440","Thyroid disorders"
"48","2441","Thyroid disorders"
"48","2442","Thyroid disorders"
"48","2443","Thyroid disorders"
"48","2448","Thyroid disorders"
"48","2449","Thyroid disorders"
"48","2450","Thyroid disorders"
"48","2451","Thyroid disorders"
"48","2452","Thyroid disorders"
"48","2453","Thyroid disorders"
"48","2454","Thyroid disorders"
"48","2458","Thyroid disorders"
"48","2459","Thyroid disorders"
"48","2460","Thyroid disorders"
"48","2461","Thyroid disorders"
"48","2462","Thyroid disorders"
"48","2463","Thyroid disorders"
"48","2468","Thyroid disorders"
"48","2469","Thyroid disorders"
"48","7945","Thyroid disorders"
"49","24900","Diabetes mellitus without complication"
"49","25000","Diabetes mellitus without complication"
"49","25001","Diabetes mellitus without complication"
"49","7902","Diabetes mellitus without complication"
"49","79021","Diabetes mellitus without complication"
"49","79022","Diabetes mellitus without complication"
"49","79029","Diabetes mellitus without complication"
"49","7915","Diabetes mellitus without complication"
"49","7916","Diabetes mellitus without complication"
"49","V4585","Diabetes mellitus without complication"
"49","V5391","Diabetes mellitus without complication"
"49","V6546","Diabetes mellitus without complication"
"50","24901","Diabetes mellitus with complications"
"50","24910","Diabetes mellitus with complications"
"50","24911","Diabetes mellitus with complications"
"50","24920","Diabetes mellitus with complications"
"50","24921","Diabetes mellitus with complications"
"50","24930","Diabetes mellitus with complications"
"50","24931","Diabetes mellitus with complications"
"50","24940","Diabetes mellitus with complications"
"50","24941","Diabetes mellitus with complications"
"50","24950","Diabetes mellitus with complications"
"50","24951","Diabetes mellitus with complications"
"50","24960","Diabetes mellitus with complications"
"50","24961","Diabetes mellitus with complications"
"50","24970","Diabetes mellitus with complications"
"50","24971","Diabetes mellitus with complications"
"50","24980","Diabetes mellitus with complications"
"50","24981","Diabetes mellitus with complications"
"50","24990","Diabetes mellitus with complications"
"50","24991","Diabetes mellitus with complications"
"50","25002","Diabetes mellitus with complications"
"50","25003","Diabetes mellitus with complications"
"50","25010","Diabetes mellitus with complications"
"50","25011","Diabetes mellitus with complications"
"50","25012","Diabetes mellitus with complications"
"50","25013","Diabetes mellitus with complications"
"50","25020","Diabetes mellitus with complications"
"50","25021","Diabetes mellitus with complications"
"50","25022","Diabetes mellitus with complications"
"50","25023","Diabetes mellitus with complications"
"50","25030","Diabetes mellitus with complications"
"50","25031","Diabetes mellitus with complications"
"50","25032","Diabetes mellitus with complications"
"50","25033","Diabetes mellitus with complications"
"50","25040","Diabetes mellitus with complications"
"50","25041","Diabetes mellitus with complications"
"50","25042","Diabetes mellitus with complications"
"50","25043","Diabetes mellitus with complications"
"50","25050","Diabetes mellitus with complications"
"50","25051","Diabetes mellitus with complications"
"50","25052","Diabetes mellitus with complications"
"50","25053","Diabetes mellitus with complications"
"50","25060","Diabetes mellitus with complications"
"50","25061","Diabetes mellitus with complications"
"50","25062","Diabetes mellitus with complications"
"50","25063","Diabetes mellitus with complications"
"50","25070","Diabetes mellitus with complications"
"50","25071","Diabetes mellitus with complications"
"50","25072","Diabetes mellitus with complications"
"50","25073","Diabetes mellitus with complications"
"50","25080","Diabetes mellitus with complications"
"50","25081","Diabetes mellitus with complications"
"50","25082","Diabetes mellitus with complications"
"50","25083","Diabetes mellitus with complications"
"50","25090","Diabetes mellitus with complications"
"50","25091","Diabetes mellitus with complications"
"50","25092","Diabetes mellitus with complications"
"50","25093","Diabetes mellitus with complications"
"51","2510","Other endocrine disorders"
"51","2511","Other endocrine disorders"
"51","2512","Other endocrine disorders"
"51","2513","Other endocrine disorders"
"51","2514","Other endocrine disorders"
"51","2515","Other endocrine disorders"
"51","2518","Other endocrine disorders"
"51","2519","Other endocrine disorders"
"51","2520","Other endocrine disorders"
"51","25200","Other endocrine disorders"
"51","25201","Other endocrine disorders"
"51","25202","Other endocrine disorders"
"51","25208","Other endocrine disorders"
"51","2521","Other endocrine disorders"
"51","2528","Other endocrine disorders"
"51","2529","Other endocrine disorders"
"51","2530","Other endocrine disorders"
"51","2531","Other endocrine disorders"
"51","2532","Other endocrine disorders"
"51","2533","Other endocrine disorders"
"51","2534","Other endocrine disorders"
"51","2535","Other endocrine disorders"
"51","2536","Other endocrine disorders"
"51","2537","Other endocrine disorders"
"51","2538","Other endocrine disorders"
"51","2539","Other endocrine disorders"
"51","2540","Other endocrine disorders"
"51","2541","Other endocrine disorders"
"51","2548","Other endocrine disorders"
"51","2549","Other endocrine disorders"
"51","2550","Other endocrine disorders"
"51","2551","Other endocrine disorders"
"51","25510","Other endocrine disorders"
"51","25511","Other endocrine disorders"
"51","25512","Other endocrine disorders"
"51","25513","Other endocrine disorders"
"51","25514","Other endocrine disorders"
"51","2552","Other endocrine disorders"
"51","2553","Other endocrine disorders"
"51","2554","Other endocrine disorders"
"51","25541","Other endocrine disorders"
"51","25542","Other endocrine disorders"
"51","2555","Other endocrine disorders"
"51","2556","Other endocrine disorders"
"51","2558","Other endocrine disorders"
"51","2559","Other endocrine disorders"
"51","2560","Other endocrine disorders"
"51","2561","Other endocrine disorders"
"51","2562","Other endocrine disorders"
"51","2563","Other endocrine disorders"
"51","2564","Other endocrine disorders"
"51","2568","Other endocrine disorders"
"51","2569","Other endocrine disorders"
"51","2570","Other endocrine disorders"
"51","2571","Other endocrine disorders"
"51","2572","Other endocrine disorders"
"51","2578","Other endocrine disorders"
"51","2579","Other endocrine disorders"
"51","2580","Other endocrine disorders"
"51","25801","Other endocrine disorders"
"51","2581","Other endocrine disorders"
"51","2588","Other endocrine disorders"
"51","2589","Other endocrine disorders"
"51","2590","Other endocrine disorders"
"51","2591","Other endocrine disorders"
"51","2592","Other endocrine disorders"
"51","2593","Other endocrine disorders"
"51","2594","Other endocrine disorders"
"51","2595","Other endocrine disorders"
"51","25950","Other endocrine disorders"
"51","25951","Other endocrine disorders"
"51","25952","Other endocrine disorders"
"51","2598","Other endocrine disorders"
"51","2599","Other endocrine disorders"
"51","7946","Other endocrine disorders"
"52","260","Nutritional deficiencies"
"52","261","Nutritional deficiencies"
"52","262","Nutritional deficiencies"
"52","2630","Nutritional deficiencies"
"52","2631","Nutritional deficiencies"
"52","2632","Nutritional deficiencies"
"52","2638","Nutritional deficiencies"
"52","2639","Nutritional deficiencies"
"52","2640","Nutritional deficiencies"
"52","2641","Nutritional deficiencies"
"52","2642","Nutritional deficiencies"
"52","2643","Nutritional deficiencies"
"52","2644","Nutritional deficiencies"
"52","2645","Nutritional deficiencies"
"52","2646","Nutritional deficiencies"
"52","2647","Nutritional deficiencies"
"52","2648","Nutritional deficiencies"
"52","2649","Nutritional deficiencies"
"52","2650","Nutritional deficiencies"
"52","2651","Nutritional deficiencies"
"52","2652","Nutritional deficiencies"
"52","2660","Nutritional deficiencies"
"52","2661","Nutritional deficiencies"
"52","2662","Nutritional deficiencies"
"52","2669","Nutritional deficiencies"
"52","267","Nutritional deficiencies"
"52","2680","Nutritional deficiencies"
"52","2681","Nutritional deficiencies"
"52","2682","Nutritional deficiencies"
"52","2689","Nutritional deficiencies"
"52","2690","Nutritional deficiencies"
"52","2691","Nutritional deficiencies"
"52","2692","Nutritional deficiencies"
"52","2693","Nutritional deficiencies"
"52","2698","Nutritional deficiencies"
"52","2699","Nutritional deficiencies"
"52","7994","Nutritional deficiencies"
"52","V121","Nutritional deficiencies"
"53","2720","Disorders of lipid metabolism"
"53","2721","Disorders of lipid metabolism"
"53","2722","Disorders of lipid metabolism"
"53","2723","Disorders of lipid metabolism"
"53","2724","Disorders of lipid metabolism"
"54","2740","Gout and other crystal arthropathies"
"54","27400","Gout and other crystal arthropathies"
"54","27401","Gout and other crystal arthropathies"
"54","27402","Gout and other crystal arthropathies"
"54","27403","Gout and other crystal arthropathies"
"54","27410","Gout and other crystal arthropathies"
"54","27411","Gout and other crystal arthropathies"
"54","27419","Gout and other crystal arthropathies"
"54","27481","Gout and other crystal arthropathies"
"54","27482","Gout and other crystal arthropathies"
"54","27489","Gout and other crystal arthropathies"
"54","2749","Gout and other crystal arthropathies"
"54","71210","Gout and other crystal arthropathies"
"54","71211","Gout and other crystal arthropathies"
"54","71212","Gout and other crystal arthropathies"
"54","71213","Gout and other crystal arthropathies"
"54","71214","Gout and other crystal arthropathies"
"54","71215","Gout and other crystal arthropathies"
"54","71216","Gout and other crystal arthropathies"
"54","71217","Gout and other crystal arthropathies"
"54","71218","Gout and other crystal arthropathies"
"54","71219","Gout and other crystal arthropathies"
"54","71220","Gout and other crystal arthropathies"
"54","71221","Gout and other crystal arthropathies"
"54","71222","Gout and other crystal arthropathies"
"54","71223","Gout and other crystal arthropathies"
"54","71224","Gout and other crystal arthropathies"
"54","71225","Gout and other crystal arthropathies"
"54","71226","Gout and other crystal arthropathies"
"54","71227","Gout and other crystal arthropathies"
"54","71228","Gout and other crystal arthropathies"
"54","71229","Gout and other crystal arthropathies"
"54","71230","Gout and other crystal arthropathies"
"54","71231","Gout and other crystal arthropathies"
"54","71232","Gout and other crystal arthropathies"
"54","71233","Gout and other crystal arthropathies"
"54","71234","Gout and other crystal arthropathies"
"54","71235","Gout and other crystal arthropathies"
"54","71236","Gout and other crystal arthropathies"
"54","71237","Gout and other crystal arthropathies"
"54","71238","Gout and other crystal arthropathies"
"54","71239","Gout and other crystal arthropathies"
"54","71280","Gout and other crystal arthropathies"
"54","71281","Gout and other crystal arthropathies"
"54","71282","Gout and other crystal arthropathies"
"54","71283","Gout and other crystal arthropathies"
"54","71284","Gout and other crystal arthropathies"
"54","71285","Gout and other crystal arthropathies"
"54","71286","Gout and other crystal arthropathies"
"54","71287","Gout and other crystal arthropathies"
"54","71288","Gout and other crystal arthropathies"
"54","71289","Gout and other crystal arthropathies"
"54","71290","Gout and other crystal arthropathies"
"54","71291","Gout and other crystal arthropathies"
"54","71292","Gout and other crystal arthropathies"
"54","71293","Gout and other crystal arthropathies"
"54","71294","Gout and other crystal arthropathies"
"54","71295","Gout and other crystal arthropathies"
"54","71296","Gout and other crystal arthropathies"
"54","71297","Gout and other crystal arthropathies"
"54","71298","Gout and other crystal arthropathies"
"54","71299","Gout and other crystal arthropathies"
"55","2760","Fluid and electrolyte disorders"
"55","2761","Fluid and electrolyte disorders"
"55","2762","Fluid and electrolyte disorders"
"55","2763","Fluid and electrolyte disorders"
"55","2764","Fluid and electrolyte disorders"
"55","2765","Fluid and electrolyte disorders"
"55","27650","Fluid and electrolyte disorders"
"55","27651","Fluid and electrolyte disorders"
"55","27652","Fluid and electrolyte disorders"
"55","2766","Fluid and electrolyte disorders"
"55","27669","Fluid and electrolyte disorders"
"55","2767","Fluid and electrolyte disorders"
"55","2768","Fluid and electrolyte disorders"
"55","2769","Fluid and electrolyte disorders"
"55","9951","Fluid and electrolyte disorders"
"56","27700","Cystic fibrosis"
"56","27701","Cystic fibrosis"
"56","27702","Cystic fibrosis"
"56","27703","Cystic fibrosis"
"56","27709","Cystic fibrosis"
"57","27900","Immunity disorders"
"57","27901","Immunity disorders"
"57","27902","Immunity disorders"
"57","27903","Immunity disorders"
"57","27904","Immunity disorders"
"57","27905","Immunity disorders"
"57","27906","Immunity disorders"
"57","27909","Immunity disorders"
"57","27911","Immunity disorders"
"57","27912","Immunity disorders"
"57","27913","Immunity disorders"
"57","2792","Immunity disorders"
"57","2793","Immunity disorders"
"57","2794","Immunity disorders"
"57","27941","Immunity disorders"
"57","27949","Immunity disorders"
"57","2798","Immunity disorders"
"57","2799","Immunity disorders"
"58","2700","Other nutritional; endocrine; and metabolic disorders"
"58","2701","Other nutritional; endocrine; and metabolic disorders"
"58","2702","Other nutritional; endocrine; and metabolic disorders"
"58","2703","Other nutritional; endocrine; and metabolic disorders"
"58","2704","Other nutritional; endocrine; and metabolic disorders"
"58","2705","Other nutritional; endocrine; and metabolic disorders"
"58","2706","Other nutritional; endocrine; and metabolic disorders"
"58","2707","Other nutritional; endocrine; and metabolic disorders"
"58","2708","Other nutritional; endocrine; and metabolic disorders"
"58","2709","Other nutritional; endocrine; and metabolic disorders"
"58","2710","Other nutritional; endocrine; and metabolic disorders"
"58","2711","Other nutritional; endocrine; and metabolic disorders"
"58","2712","Other nutritional; endocrine; and metabolic disorders"
"58","2713","Other nutritional; endocrine; and metabolic disorders"
"58","2714","Other nutritional; endocrine; and metabolic disorders"
"58","2718","Other nutritional; endocrine; and metabolic disorders"
"58","2719","Other nutritional; endocrine; and metabolic disorders"
"58","2725","Other nutritional; endocrine; and metabolic disorders"
"58","2726","Other nutritional; endocrine; and metabolic disorders"
"58","2727","Other nutritional; endocrine; and metabolic disorders"
"58","2728","Other nutritional; endocrine; and metabolic disorders"
"58","2729","Other nutritional; endocrine; and metabolic disorders"
"58","2730","Other nutritional; endocrine; and metabolic disorders"
"58","2731","Other nutritional; endocrine; and metabolic disorders"
"58","2732","Other nutritional; endocrine; and metabolic disorders"
"58","2733","Other nutritional; endocrine; and metabolic disorders"
"58","2734","Other nutritional; endocrine; and metabolic disorders"
"58","2738","Other nutritional; endocrine; and metabolic disorders"
"58","2739","Other nutritional; endocrine; and metabolic disorders"
"58","2750","Other nutritional; endocrine; and metabolic disorders"
"58","27501","Other nutritional; endocrine; and metabolic disorders"
"58","27502","Other nutritional; endocrine; and metabolic disorders"
"58","27503","Other nutritional; endocrine; and metabolic disorders"
"58","27509","Other nutritional; endocrine; and metabolic disorders"
"58","2751","Other nutritional; endocrine; and metabolic disorders"
"58","2752","Other nutritional; endocrine; and metabolic disorders"
"58","2753","Other nutritional; endocrine; and metabolic disorders"
"58","2754","Other nutritional; endocrine; and metabolic disorders"
"58","27540","Other nutritional; endocrine; and metabolic disorders"
"58","27541","Other nutritional; endocrine; and metabolic disorders"
"58","27542","Other nutritional; endocrine; and metabolic disorders"
"58","27549","Other nutritional; endocrine; and metabolic disorders"
"58","2755","Other nutritional; endocrine; and metabolic disorders"
"58","2758","Other nutritional; endocrine; and metabolic disorders"
"58","2759","Other nutritional; endocrine; and metabolic disorders"
"58","2771","Other nutritional; endocrine; and metabolic disorders"
"58","2772","Other nutritional; endocrine; and metabolic disorders"
"58","2773","Other nutritional; endocrine; and metabolic disorders"
"58","27730","Other nutritional; endocrine; and metabolic disorders"
"58","27731","Other nutritional; endocrine; and metabolic disorders"
"58","27739","Other nutritional; endocrine; and metabolic disorders"
"58","2774","Other nutritional; endocrine; and metabolic disorders"
"58","2775","Other nutritional; endocrine; and metabolic disorders"
"58","2776","Other nutritional; endocrine; and metabolic disorders"
"58","2777","Other nutritional; endocrine; and metabolic disorders"
"58","2778","Other nutritional; endocrine; and metabolic disorders"
"58","27781","Other nutritional; endocrine; and metabolic disorders"
"58","27782","Other nutritional; endocrine; and metabolic disorders"
"58","27784","Other nutritional; endocrine; and metabolic disorders"
"58","27785","Other nutritional; endocrine; and metabolic disorders"
"58","27786","Other nutritional; endocrine; and metabolic disorders"
"58","27787","Other nutritional; endocrine; and metabolic disorders"
"58","27789","Other nutritional; endocrine; and metabolic disorders"
"58","2779","Other nutritional; endocrine; and metabolic disorders"
"58","2780","Other nutritional; endocrine; and metabolic disorders"
"58","27800","Other nutritional; endocrine; and metabolic disorders"
"58","27801","Other nutritional; endocrine; and metabolic disorders"
"58","27802","Other nutritional; endocrine; and metabolic disorders"
"58","27803","Other nutritional; endocrine; and metabolic disorders"
"58","2781","Other nutritional; endocrine; and metabolic disorders"
"58","2782","Other nutritional; endocrine; and metabolic disorders"
"58","2783","Other nutritional; endocrine; and metabolic disorders"
"58","2784","Other nutritional; endocrine; and metabolic disorders"
"58","2788","Other nutritional; endocrine; and metabolic disorders"
"58","7831","Other nutritional; endocrine; and metabolic disorders"
"58","7832","Other nutritional; endocrine; and metabolic disorders"
"58","78321","Other nutritional; endocrine; and metabolic disorders"
"58","78322","Other nutritional; endocrine; and metabolic disorders"
"58","7833","Other nutritional; endocrine; and metabolic disorders"
"58","7834","Other nutritional; endocrine; and metabolic disorders"
"58","78340","Other nutritional; endocrine; and metabolic disorders"
"58","78341","Other nutritional; endocrine; and metabolic disorders"
"58","78342","Other nutritional; endocrine; and metabolic disorders"
"58","78343","Other nutritional; endocrine; and metabolic disorders"
"58","7835","Other nutritional; endocrine; and metabolic disorders"
"58","7837","Other nutritional; endocrine; and metabolic disorders"
"58","7839","Other nutritional; endocrine; and metabolic disorders"
"58","79391","Other nutritional; endocrine; and metabolic disorders"
"58","7947","Other nutritional; endocrine; and metabolic disorders"
"58","7957","Other nutritional; endocrine; and metabolic disorders"
"58","V122","Other nutritional; endocrine; and metabolic disorders"
"58","V1221","Other nutritional; endocrine; and metabolic disorders"
"58","V1229","Other nutritional; endocrine; and metabolic disorders"
"58","V850","Other nutritional; endocrine; and metabolic disorders"
"58","V8521","Other nutritional; endocrine; and metabolic disorders"
"58","V8522","Other nutritional; endocrine; and metabolic disorders"
"58","V8523","Other nutritional; endocrine; and metabolic disorders"
"58","V8524","Other nutritional; endocrine; and metabolic disorders"
"58","V8525","Other nutritional; endocrine; and metabolic disorders"
"58","V8530","Other nutritional; endocrine; and metabolic disorders"
"58","V8531","Other nutritional; endocrine; and metabolic disorders"
"58","V8532","Other nutritional; endocrine; and metabolic disorders"
"58","V8533","Other nutritional; endocrine; and metabolic disorders"
"58","V8534","Other nutritional; endocrine; and metabolic disorders"
"58","V8535","Other nutritional; endocrine; and metabolic disorders"
"58","V8536","Other nutritional; endocrine; and metabolic disorders"
"58","V8537","Other nutritional; endocrine; and metabolic disorders"
"58","V8538","Other nutritional; endocrine; and metabolic disorders"
"58","V8539","Other nutritional; endocrine; and metabolic disorders"
"58","V854","Other nutritional; endocrine; and metabolic disorders"
"58","V8541","Other nutritional; endocrine; and metabolic disorders"
"58","V8542","Other nutritional; endocrine; and metabolic disorders"
"58","V8543","Other nutritional; endocrine; and metabolic disorders"
"58","V8544","Other nutritional; endocrine; and metabolic disorders"
"58","V8545","Other nutritional; endocrine; and metabolic disorders"
"58","V8551","Other nutritional; endocrine; and metabolic disorders"
"58","V8553","Other nutritional; endocrine; and metabolic disorders"
"58","V8554","Other nutritional; endocrine; and metabolic disorders"
"59","2800","Deficiency and other anemia"
"59","2801","Deficiency and other anemia"
"59","2808","Deficiency and other anemia"
"59","2809","Deficiency and other anemia"
"59","2810","Deficiency and other anemia"
"59","2811","Deficiency and other anemia"
