Unnamed: 0,med_name,is_fluids,fluid_type,med_class,med_subclass
8804,carfilzomib,False,Medication,other,other
8818,betamethasone,False,Medication,other,other
8844,von Willebrand factor,False,Medication,other,other
8876,D20W 0.2%NS,True,Hypertonic Crystalloid,other,other
8948,immune globulin intravenous and subcutaneous,False,Medication,other,other
8958,D10W 0.45%NS,True,Hypertonic Crystalloid,other,other
8975,patisiran,False,Medication,other,other
9000,D15%W 250 ml,True,Hypertonic Crystalloid,other,other
9050,D12.5%W,True,Hypertonic Crystalloid,other,other
9076,Description Missing,False,Medication,other,other
9082,tamsulosin,False,Medication,other,other
