"ccs_code","ICD10","ccs_label"
"202","M05722","Rheumatoid arthritis and related disease"
"202","M05729","Rheumatoid arthritis and related disease"
"202","M05731","Rheumatoid arthritis and related disease"
"202","M05732","Rheumatoid arthritis and related disease"
"202","M05739","Rheumatoid arthritis and related disease"
"202","M05741","Rheumatoid arthritis and related disease"
"202","M05742","Rheumatoid arthritis and related disease"
"202","M05749","Rheumatoid arthritis and related disease"
"202","M05751","Rheumatoid arthritis and related disease"
"202","M05752","Rheumatoid arthritis and related disease"
"202","M05759","Rheumatoid arthritis and related disease"
"202","M05761","Rheumatoid arthritis and related disease"
"202","M05762","Rheumatoid arthritis and related disease"
"202","M05769","Rheumatoid arthritis and related disease"
"202","M05771","Rheumatoid arthritis and related disease"
"202","M05772","Rheumatoid arthritis and related disease"
"202","M05779","Rheumatoid arthritis and related disease"
"202","M0579","Rheumatoid arthritis and related disease"
"202","M0580","Rheumatoid arthritis and related disease"
"202","M05811","Rheumatoid arthritis and related disease"
"202","M05812","Rheumatoid arthritis and related disease"
"202","M05819","Rheumatoid arthritis and related disease"
"202","M05821","Rheumatoid arthritis and related disease"
"202","M05822","Rheumatoid arthritis and related disease"
"202","M05829","Rheumatoid arthritis and related disease"
"202","M05831","Rheumatoid arthritis and related disease"
"202","M05832","Rheumatoid arthritis and related disease"
"202","M05839","Rheumatoid arthritis and related disease"
"202","M05841","Rheumatoid arthritis and related disease"
"202","M05842","Rheumatoid arthritis and related disease"
"202","M05849","Rheumatoid arthritis and related disease"
"202","M05851","Rheumatoid arthritis and related disease"
"202","M05852","Rheumatoid arthritis and related disease"
"202","M05859","Rheumatoid arthritis and related disease"
"202","M05861","Rheumatoid arthritis and related disease"
"202","M05862","Rheumatoid arthritis and related disease"
"202","M05869","Rheumatoid arthritis and related disease"
"202","M05871","Rheumatoid arthritis and related disease"
"202","M05872","Rheumatoid arthritis and related disease"
"202","M05879","Rheumatoid arthritis and related disease"
"202","M0589","Rheumatoid arthritis and related disease"
"202","M059","Rheumatoid arthritis and related disease"
"202","M0600","Rheumatoid arthritis and related disease"
"202","M06011","Rheumatoid arthritis and related disease"
"202","M06012","Rheumatoid arthritis and related disease"
"202","M06019","Rheumatoid arthritis and related disease"
"202","M06021","Rheumatoid arthritis and related disease"
"202","M06022","Rheumatoid arthritis and related disease"
"202","M06029","Rheumatoid arthritis and related disease"
"202","M06031","Rheumatoid arthritis and related disease"
"202","M06032","Rheumatoid arthritis and related disease"
"202","M06039","Rheumatoid arthritis and related disease"
"202","M06041","Rheumatoid arthritis and related disease"
"202","M06042","Rheumatoid arthritis and related disease"
"202","M06049","Rheumatoid arthritis and related disease"
"202","M06051","Rheumatoid arthritis and related disease"
"202","M06052","Rheumatoid arthritis and related disease"
"202","M06059","Rheumatoid arthritis and related disease"
"202","M06061","Rheumatoid arthritis and related disease"
"202","M06062","Rheumatoid arthritis and related disease"
"202","M06069","Rheumatoid arthritis and related disease"
"202","M06071","Rheumatoid arthritis and related disease"
"202","M06072","Rheumatoid arthritis and related disease"
"202","M06079","Rheumatoid arthritis and related disease"
"202","M0608","Rheumatoid arthritis and related disease"
"202","M0609","Rheumatoid arthritis and related disease"
"202","M061","Rheumatoid arthritis and related disease"
"202","M0620","Rheumatoid arthritis and related disease"
"202","M06211","Rheumatoid arthritis and related disease"
"202","M06212","Rheumatoid arthritis and related disease"
"202","M06219","Rheumatoid arthritis and related disease"
"202","M06221","Rheumatoid arthritis and related disease"
"202","M06222","Rheumatoid arthritis and related disease"
"202","M06229","Rheumatoid arthritis and related disease"
"202","M06231","Rheumatoid arthritis and related disease"
"202","M06232","Rheumatoid arthritis and related disease"
"202","M06239","Rheumatoid arthritis and related disease"
"202","M06241","Rheumatoid arthritis and related disease"
"202","M06242","Rheumatoid arthritis and related disease"
"202","M06249","Rheumatoid arthritis and related disease"
"202","M06251","Rheumatoid arthritis and related disease"
"202","M06252","Rheumatoid arthritis and related disease"
"202","M06259","Rheumatoid arthritis and related disease"
"202","M06261","Rheumatoid arthritis and related disease"
"202","M06262","Rheumatoid arthritis and related disease"
"202","M06269","Rheumatoid arthritis and related disease"
"202","M06271","Rheumatoid arthritis and related disease"
"202","M06272","Rheumatoid arthritis and related disease"
"202","M06279","Rheumatoid arthritis and related disease"
"202","M0628","Rheumatoid arthritis and related disease"
"202","M0629","Rheumatoid arthritis and related disease"
"202","M0630","Rheumatoid arthritis and related disease"
"202","M06311","Rheumatoid arthritis and related disease"
"202","M06312","Rheumatoid arthritis and related disease"
"202","M06319","Rheumatoid arthritis and related disease"
"202","M06321","Rheumatoid arthritis and related disease"
"202","M06322","Rheumatoid arthritis and related disease"
"202","M06329","Rheumatoid arthritis and related disease"
"202","M06331","Rheumatoid arthritis and related disease"
"202","M06332","Rheumatoid arthritis and related disease"
"202","M06339","Rheumatoid arthritis and related disease"
"202","M06341","Rheumatoid arthritis and related disease"
"202","M06342","Rheumatoid arthritis and related disease"
"202","M06349","Rheumatoid arthritis and related disease"
"202","M06351","Rheumatoid arthritis and related disease"
"202","M06352","Rheumatoid arthritis and related disease"
"202","M06359","Rheumatoid arthritis and related disease"
"202","M06361","Rheumatoid arthritis and related disease"
"202","M06362","Rheumatoid arthritis and related disease"
"202","M06369","Rheumatoid arthritis and related disease"
"202","M06371","Rheumatoid arthritis and related disease"
"202","M06372","Rheumatoid arthritis and related disease"
"202","M06379","Rheumatoid arthritis and related disease"
"202","M0638","Rheumatoid arthritis and related disease"
"202","M0639","Rheumatoid arthritis and related disease"
"202","M064","Rheumatoid arthritis and related disease"
"202","M0680","Rheumatoid arthritis and related disease"
"202","M06811","Rheumatoid arthritis and related disease"
"202","M06812","Rheumatoid arthritis and related disease"
"202","M06819","Rheumatoid arthritis and related disease"
"202","M06821","Rheumatoid arthritis and related disease"
"202","M06822","Rheumatoid arthritis and related disease"
"202","M06829","Rheumatoid arthritis and related disease"
"202","M06831","Rheumatoid arthritis and related disease"
"202","M06832","Rheumatoid arthritis and related disease"
"202","M06839","Rheumatoid arthritis and related disease"
"202","M06841","Rheumatoid arthritis and related disease"
"202","M06842","Rheumatoid arthritis and related disease"
"202","M06849","Rheumatoid arthritis and related disease"
"202","M06851","Rheumatoid arthritis and related disease"
"202","M06852","Rheumatoid arthritis and related disease"
"202","M06859","Rheumatoid arthritis and related disease"
"202","M06861","Rheumatoid arthritis and related disease"
"202","M06862","Rheumatoid arthritis and related disease"
"202","M06869","Rheumatoid arthritis and related disease"
"202","M06871","Rheumatoid arthritis and related disease"
"202","M06872","Rheumatoid arthritis and related disease"
"202","M06879","Rheumatoid arthritis and related disease"
"202","M0688","Rheumatoid arthritis and related disease"
"202","M0689","Rheumatoid arthritis and related disease"
"202","M069","Rheumatoid arthritis and related disease"
"202","M0800","Rheumatoid arthritis and related disease"
"202","M08011","Rheumatoid arthritis and related disease"
"202","M08012","Rheumatoid arthritis and related disease"
"202","M08019","Rheumatoid arthritis and related disease"
"202","M08021","Rheumatoid arthritis and related disease"
"202","M08022","Rheumatoid arthritis and related disease"
"202","M08029","Rheumatoid arthritis and related disease"
"202","M08031","Rheumatoid arthritis and related disease"
"202","M08032","Rheumatoid arthritis and related disease"
"202","M08039","Rheumatoid arthritis and related disease"
"202","M08041","Rheumatoid arthritis and related disease"
"202","M08042","Rheumatoid arthritis and related disease"
"202","M08049","Rheumatoid arthritis and related disease"
"202","M08051","Rheumatoid arthritis and related disease"
"202","M08052","Rheumatoid arthritis and related disease"
"202","M08059","Rheumatoid arthritis and related disease"
"202","M08061","Rheumatoid arthritis and related disease"
"202","M08062","Rheumatoid arthritis and related disease"
"202","M08069","Rheumatoid arthritis and related disease"
"202","M08071","Rheumatoid arthritis and related disease"
"202","M08072","Rheumatoid arthritis and related disease"
"202","M08079","Rheumatoid arthritis and related disease"
"202","M0808","Rheumatoid arthritis and related disease"
"202","M0809","Rheumatoid arthritis and related disease"
"202","M081","Rheumatoid arthritis and related disease"
"202","M0820","Rheumatoid arthritis and related disease"
"202","M08211","Rheumatoid arthritis and related disease"
"202","M08212","Rheumatoid arthritis and related disease"
"202","M08219","Rheumatoid arthritis and related disease"
"202","M08221","Rheumatoid arthritis and related disease"
"202","M08222","Rheumatoid arthritis and related disease"
"202","M08229","Rheumatoid arthritis and related disease"
"202","M08231","Rheumatoid arthritis and related disease"
"202","M08232","Rheumatoid arthritis and related disease"
"202","M08239","Rheumatoid arthritis and related disease"
"202","M08241","Rheumatoid arthritis and related disease"
"202","M08242","Rheumatoid arthritis and related disease"
"202","M08249","Rheumatoid arthritis and related disease"
"202","M08251","Rheumatoid arthritis and related disease"
"202","M08252","Rheumatoid arthritis and related disease"
"202","M08259","Rheumatoid arthritis and related disease"
"202","M08261","Rheumatoid arthritis and related disease"
"202","M08262","Rheumatoid arthritis and related disease"
"202","M08269","Rheumatoid arthritis and related disease"
"202","M08271","Rheumatoid arthritis and related disease"
"202","M08272","Rheumatoid arthritis and related disease"
"202","M08279","Rheumatoid arthritis and related disease"
"202","M0828","Rheumatoid arthritis and related disease"
"202","M0829","Rheumatoid arthritis and related disease"
"202","M083","Rheumatoid arthritis and related disease"
"202","M0840","Rheumatoid arthritis and related disease"
"202","M08411","Rheumatoid arthritis and related disease"
"202","M08412","Rheumatoid arthritis and related disease"
"202","M08419","Rheumatoid arthritis and related disease"
"202","M08421","Rheumatoid arthritis and related disease"
"202","M08422","Rheumatoid arthritis and related disease"
"202","M08429","Rheumatoid arthritis and related disease"
"202","M08431","Rheumatoid arthritis and related disease"
"202","M08432","Rheumatoid arthritis and related disease"
"202","M08439","Rheumatoid arthritis and related disease"
"202","M08441","Rheumatoid arthritis and related disease"
"202","M08442","Rheumatoid arthritis and related disease"
"202","M08449","Rheumatoid arthritis and related disease"
"202","M08451","Rheumatoid arthritis and related disease"
"202","M08452","Rheumatoid arthritis and related disease"
"202","M08459","Rheumatoid arthritis and related disease"
"202","M08461","Rheumatoid arthritis and related disease"
"202","M08462","Rheumatoid arthritis and related disease"
"202","M08469","Rheumatoid arthritis and related disease"
"202","M08471","Rheumatoid arthritis and related disease"
"202","M08472","Rheumatoid arthritis and related disease"
"202","M08479","Rheumatoid arthritis and related disease"
"202","M0848","Rheumatoid arthritis and related disease"
"202","M0880","Rheumatoid arthritis and related disease"
"202","M08811","Rheumatoid arthritis and related disease"
"202","M08812","Rheumatoid arthritis and related disease"
"202","M08819","Rheumatoid arthritis and related disease"
"202","M08821","Rheumatoid arthritis and related disease"
"202","M08822","Rheumatoid arthritis and related disease"
"202","M08829","Rheumatoid arthritis and related disease"
"202","M08831","Rheumatoid arthritis and related disease"
"202","M08832","Rheumatoid arthritis and related disease"
"202","M08839","Rheumatoid arthritis and related disease"
"202","M08841","Rheumatoid arthritis and related disease"
"202","M08842","Rheumatoid arthritis and related disease"
"202","M08849","Rheumatoid arthritis and related disease"
"202","M08851","Rheumatoid arthritis and related disease"
"202","M08852","Rheumatoid arthritis and related disease"
"202","M08859","Rheumatoid arthritis and related disease"
"202","M08861","Rheumatoid arthritis and related disease"
"202","M08862","Rheumatoid arthritis and related disease"
"202","M08869","Rheumatoid arthritis and related disease"
"202","M08871","Rheumatoid arthritis and related disease"
"202","M08872","Rheumatoid arthritis and related disease"
"202","M08879","Rheumatoid arthritis and related disease"
"202","M0888","Rheumatoid arthritis and related disease"
"202","M0889","Rheumatoid arthritis and related disease"
"202","M0890","Rheumatoid arthritis and related disease"
"202","M08911","Rheumatoid arthritis and related disease"
"202","M08912","Rheumatoid arthritis and related disease"
"202","M08919","Rheumatoid arthritis and related disease"
"202","M08921","Rheumatoid arthritis and related disease"
"202","M08922","Rheumatoid arthritis and related disease"
"202","M08929","Rheumatoid arthritis and related disease"
"202","M08931","Rheumatoid arthritis and related disease"
"202","M08932","Rheumatoid arthritis and related disease"
"202","M08939","Rheumatoid arthritis and related disease"
"202","M08941","Rheumatoid arthritis and related disease"
"202","M08942","Rheumatoid arthritis and related disease"
"202","M08949","Rheumatoid arthritis and related disease"
"202","M08951","Rheumatoid arthritis and related disease"
"202","M08952","Rheumatoid arthritis and related disease"
"202","M08959","Rheumatoid arthritis and related disease"
"202","M08961","Rheumatoid arthritis and related disease"
"202","M08962","Rheumatoid arthritis and related disease"
"202","M08969","Rheumatoid arthritis and related disease"
"202","M08971","Rheumatoid arthritis and related disease"
"202","M08972","Rheumatoid arthritis and related disease"
"202","M08979","Rheumatoid arthritis and related disease"
"202","M0898","Rheumatoid arthritis and related disease"
"202","M0899","Rheumatoid arthritis and related disease"
"202","M1200","Rheumatoid arthritis and related disease"
"202","M12011","Rheumatoid arthritis and related disease"
"202","M12012","Rheumatoid arthritis and related disease"
"202","M12019","Rheumatoid arthritis and related disease"
"202","M12021","Rheumatoid arthritis and related disease"
"202","M12022","Rheumatoid arthritis and related disease"
"202","M12029","Rheumatoid arthritis and related disease"
"202","M12031","Rheumatoid arthritis and related disease"
"202","M12032","Rheumatoid arthritis and related disease"
"202","M12039","Rheumatoid arthritis and related disease"
"202","M12041","Rheumatoid arthritis and related disease"
"202","M12042","Rheumatoid arthritis and related disease"
"202","M12049","Rheumatoid arthritis and related disease"
"202","M12051","Rheumatoid arthritis and related disease"
"202","M12052","Rheumatoid arthritis and related disease"
"202","M12059","Rheumatoid arthritis and related disease"
"202","M12061","Rheumatoid arthritis and related disease"
"202","M12062","Rheumatoid arthritis and related disease"
"202","M12069","Rheumatoid arthritis and related disease"
"202","M12071","Rheumatoid arthritis and related disease"
"202","M12072","Rheumatoid arthritis and related disease"
"202","M12079","Rheumatoid arthritis and related disease"
"202","M1208","Rheumatoid arthritis and related disease"
"202","M1209","Rheumatoid arthritis and related disease"
"202","M450","Rheumatoid arthritis and related disease"
"202","M451","Rheumatoid arthritis and related disease"
"202","M452","Rheumatoid arthritis and related disease"
"202","M453","Rheumatoid arthritis and related disease"
"202","M454","Rheumatoid arthritis and related disease"
"202","M455","Rheumatoid arthritis and related disease"
"202","M456","Rheumatoid arthritis and related disease"
"202","M457","Rheumatoid arthritis and related disease"
"202","M458","Rheumatoid arthritis and related disease"
"202","M459","Rheumatoid arthritis and related disease"
"202","M488X1","Rheumatoid arthritis and related disease"
"202","M488X2","Rheumatoid arthritis and related disease"
"202","M488X3","Rheumatoid arthritis and related disease"
"202","M488X4","Rheumatoid arthritis and related disease"
"202","M488X5","Rheumatoid arthritis and related disease"
"202","M488X6","Rheumatoid arthritis and related disease"
"202","M488X7","Rheumatoid arthritis and related disease"
"202","M488X8","Rheumatoid arthritis and related disease"
"202","M488X9","Rheumatoid arthritis and related disease"
"203","M150","Osteoarthritis"
"203","M151","Osteoarthritis"
"203","M152","Osteoarthritis"
"203","M153","Osteoarthritis"
"203","M154","Osteoarthritis"
"203","M158","Osteoarthritis"
"203","M159","Osteoarthritis"
"203","M160","Osteoarthritis"
"203","M1610","Osteoarthritis"
"203","M1611","Osteoarthritis"
"203","M1612","Osteoarthritis"
"203","M162","Osteoarthritis"
"203","M1630","Osteoarthritis"
"203","M1631","Osteoarthritis"
"203","M1632","Osteoarthritis"
"203","M164","Osteoarthritis"
"203","M1650","Osteoarthritis"
"203","M1651","Osteoarthritis"
"203","M1652","Osteoarthritis"
"203","M166","Osteoarthritis"
"203","M167","Osteoarthritis"
"203","M169","Osteoarthritis"
"203","M170","Osteoarthritis"
"203","M1710","Osteoarthritis"
"203","M1711","Osteoarthritis"
"203","M1712","Osteoarthritis"
"203","M172","Osteoarthritis"
"203","M1730","Osteoarthritis"
"203","M1731","Osteoarthritis"
"203","M1732","Osteoarthritis"
"203","M174","Osteoarthritis"
"203","M175","Osteoarthritis"
"203","M179","Osteoarthritis"
"203","M180","Osteoarthritis"
"203","M1810","Osteoarthritis"
"203","M1811","Osteoarthritis"
"203","M1812","Osteoarthritis"
"203","M182","Osteoarthritis"
"203","M1830","Osteoarthritis"
"203","M1831","Osteoarthritis"
"203","M1832","Osteoarthritis"
"203","M184","Osteoarthritis"
"203","M1850","Osteoarthritis"
"203","M1851","Osteoarthritis"
"203","M1852","Osteoarthritis"
"203","M189","Osteoarthritis"
"203","M19011","Osteoarthritis"
"203","M19012","Osteoarthritis"
"203","M19019","Osteoarthritis"
"203","M19021","Osteoarthritis"
"203","M19022","Osteoarthritis"
"203","M19029","Osteoarthritis"
"203","M19031","Osteoarthritis"
"203","M19032","Osteoarthritis"
"203","M19039","Osteoarthritis"
"203","M19041","Osteoarthritis"
"203","M19042","Osteoarthritis"
"203","M19049","Osteoarthritis"
"203","M19071","Osteoarthritis"
"203","M19072","Osteoarthritis"
"203","M19079","Osteoarthritis"
"203","M19111","Osteoarthritis"
"203","M19112","Osteoarthritis"
"203","M19119","Osteoarthritis"
"203","M19121","Osteoarthritis"
"203","M19122","Osteoarthritis"
"203","M19129","Osteoarthritis"
"203","M19131","Osteoarthritis"
"203","M19132","Osteoarthritis"
"203","M19139","Osteoarthritis"
"203","M19141","Osteoarthritis"
"203","M19142","Osteoarthritis"
"203","M19149","Osteoarthritis"
"203","M19171","Osteoarthritis"
"203","M19172","Osteoarthritis"
"203","M19179","Osteoarthritis"
"203","M19211","Osteoarthritis"
"203","M19212","Osteoarthritis"
"203","M19219","Osteoarthritis"
"203","M19221","Osteoarthritis"
"203","M19222","Osteoarthritis"
"203","M19229","Osteoarthritis"
"203","M19231","Osteoarthritis"
"203","M19232","Osteoarthritis"
"203","M19239","Osteoarthritis"
"203","M19241","Osteoarthritis"
"203","M19242","Osteoarthritis"
"203","M19249","Osteoarthritis"
"203","M19271","Osteoarthritis"
"203","M19272","Osteoarthritis"
"203","M19279","Osteoarthritis"
"203","M1990","Osteoarthritis"
"203","M1991","Osteoarthritis"
"203","M1992","Osteoarthritis"
"203","M1993","Osteoarthritis"
"204","M0200","Other non-traumatic joint disorders"
"204","M02011","Other non-traumatic joint disorders"
"204","M02012","Other non-traumatic joint disorders"
"204","M02019","Other non-traumatic joint disorders"
"204","M02021","Other non-traumatic joint disorders"
"204","M02022","Other non-traumatic joint disorders"
"204","M02029","Other non-traumatic joint disorders"
"204","M02031","Other non-traumatic joint disorders"
"204","M02032","Other non-traumatic joint disorders"
"204","M02039","Other non-traumatic joint disorders"
"204","M02041","Other non-traumatic joint disorders"
"204","M02042","Other non-traumatic joint disorders"
"204","M02049","Other non-traumatic joint disorders"
"204","M02051","Other non-traumatic joint disorders"
"204","M02052","Other non-traumatic joint disorders"
"204","M02059","Other non-traumatic joint disorders"
"204","M02061","Other non-traumatic joint disorders"
"204","M02062","Other non-traumatic joint disorders"
"204","M02069","Other non-traumatic joint disorders"
"204","M02071","Other non-traumatic joint disorders"
"204","M02072","Other non-traumatic joint disorders"
"204","M02079","Other non-traumatic joint disorders"
"204","M0208","Other non-traumatic joint disorders"
"204","M0209","Other non-traumatic joint disorders"
"204","M0220","Other non-traumatic joint disorders"
"204","M02211","Other non-traumatic joint disorders"
"204","M02212","Other non-traumatic joint disorders"
"204","M02219","Other non-traumatic joint disorders"
"204","M02221","Other non-traumatic joint disorders"
"204","M02222","Other non-traumatic joint disorders"
"204","M02229","Other non-traumatic joint disorders"
"204","M02231","Other non-traumatic joint disorders"
"204","M02232","Other non-traumatic joint disorders"
"204","M02239","Other non-traumatic joint disorders"
"204","M02241","Other non-traumatic joint disorders"
"204","M02242","Other non-traumatic joint disorders"
"204","M02249","Other non-traumatic joint disorders"
"204","M02251","Other non-traumatic joint disorders"
"204","M02252","Other non-traumatic joint disorders"
"204","M02259","Other non-traumatic joint disorders"
"204","M02261","Other non-traumatic joint disorders"
"204","M02262","Other non-traumatic joint disorders"
"204","M02269","Other non-traumatic joint disorders"
"204","M02271","Other non-traumatic joint disorders"
"204","M02272","Other non-traumatic joint disorders"
"204","M02279","Other non-traumatic joint disorders"
"204","M0228","Other non-traumatic joint disorders"
"204","M0229","Other non-traumatic joint disorders"
"204","M0760","Other non-traumatic joint disorders"
"204","M07611","Other non-traumatic joint disorders"
"204","M07612","Other non-traumatic joint disorders"
"204","M07619","Other non-traumatic joint disorders"
"204","M07621","Other non-traumatic joint disorders"
"204","M07622","Other non-traumatic joint disorders"
"204","M07629","Other non-traumatic joint disorders"
"204","M07631","Other non-traumatic joint disorders"
"204","M07632","Other non-traumatic joint disorders"
"204","M07639","Other non-traumatic joint disorders"
"204","M07641","Other non-traumatic joint disorders"
"204","M07642","Other non-traumatic joint disorders"
"204","M07649","Other non-traumatic joint disorders"
"204","M07651","Other non-traumatic joint disorders"
"204","M07652","Other non-traumatic joint disorders"
"204","M07659","Other non-traumatic joint disorders"
"204","M07661","Other non-traumatic joint disorders"
"204","M07662","Other non-traumatic joint disorders"
"204","M07669","Other non-traumatic joint disorders"
"204","M07671","Other non-traumatic joint disorders"
"204","M07672","Other non-traumatic joint disorders"
"204","M07679","Other non-traumatic joint disorders"
"204","M0768","Other non-traumatic joint disorders"
"204","M0769","Other non-traumatic joint disorders"
"204","M1210","Other non-traumatic joint disorders"
"204","M12111","Other non-traumatic joint disorders"
"204","M12112","Other non-traumatic joint disorders"
"204","M12119","Other non-traumatic joint disorders"
"204","M12121","Other non-traumatic joint disorders"
"204","M12122","Other non-traumatic joint disorders"
"204","M12129","Other non-traumatic joint disorders"
"204","M12131","Other non-traumatic joint disorders"
"204","M12132","Other non-traumatic joint disorders"
"204","M12139","Other non-traumatic joint disorders"
"204","M12141","Other non-traumatic joint disorders"
"204","M12142","Other non-traumatic joint disorders"
"204","M12149","Other non-traumatic joint disorders"
"204","M12151","Other non-traumatic joint disorders"
"204","M12152","Other non-traumatic joint disorders"
"204","M12159","Other non-traumatic joint disorders"
"204","M12161","Other non-traumatic joint disorders"
"204","M12162","Other non-traumatic joint disorders"
"204","M12169","Other non-traumatic joint disorders"
"204","M12171","Other non-traumatic joint disorders"
"204","M12172","Other non-traumatic joint disorders"
"204","M12179","Other non-traumatic joint disorders"
"204","M1218","Other non-traumatic joint disorders"
"204","M1219","Other non-traumatic joint disorders"
"204","M1220","Other non-traumatic joint disorders"
"204","M12211","Other non-traumatic joint disorders"
"204","M12212","Other non-traumatic joint disorders"
"204","M12219","Other non-traumatic joint disorders"
"204","M12221","Other non-traumatic joint disorders"
"204","M12222","Other non-traumatic joint disorders"
"204","M12229","Other non-traumatic joint disorders"
"204","M12231","Other non-traumatic joint disorders"
"204","M12232","Other non-traumatic joint disorders"
"204","M12239","Other non-traumatic joint disorders"
"204","M12241","Other non-traumatic joint disorders"
"204","M12242","Other non-traumatic joint disorders"
"204","M12249","Other non-traumatic joint disorders"
"204","M12251","Other non-traumatic joint disorders"
"204","M12252","Other non-traumatic joint disorders"
"204","M12259","Other non-traumatic joint disorders"
"204","M12261","Other non-traumatic joint disorders"
"204","M12262","Other non-traumatic joint disorders"
"204","M12269","Other non-traumatic joint disorders"
"204","M12271","Other non-traumatic joint disorders"
"204","M12272","Other non-traumatic joint disorders"
"204","M12279","Other non-traumatic joint disorders"
"204","M1228","Other non-traumatic joint disorders"
"204","M1229","Other non-traumatic joint disorders"
"204","M1230","Other non-traumatic joint disorders"
"204","M12311","Other non-traumatic joint disorders"
"204","M12312","Other non-traumatic joint disorders"
"204","M12319","Other non-traumatic joint disorders"
"204","M12321","Other non-traumatic joint disorders"
"204","M12322","Other non-traumatic joint disorders"
"204","M12329","Other non-traumatic joint disorders"
"204","M12331","Other non-traumatic joint disorders"
"204","M12332","Other non-traumatic joint disorders"
"204","M12339","Other non-traumatic joint disorders"
"204","M12341","Other non-traumatic joint disorders"
"204","M12342","Other non-traumatic joint disorders"
"204","M12349","Other non-traumatic joint disorders"
"204","M12351","Other non-traumatic joint disorders"
"204","M12352","Other non-traumatic joint disorders"
"204","M12359","Other non-traumatic joint disorders"
"204","M12361","Other non-traumatic joint disorders"
"204","M12362","Other non-traumatic joint disorders"
"204","M12369","Other non-traumatic joint disorders"
"204","M12371","Other non-traumatic joint disorders"
"204","M12372","Other non-traumatic joint disorders"
"204","M12379","Other non-traumatic joint disorders"
"204","M1238","Other non-traumatic joint disorders"
"204","M1239","Other non-traumatic joint disorders"
"204","M1240","Other non-traumatic joint disorders"
"204","M12411","Other non-traumatic joint disorders"
"204","M12412","Other non-traumatic joint disorders"
"204","M12419","Other non-traumatic joint disorders"
"204","M12421","Other non-traumatic joint disorders"
"204","M12422","Other non-traumatic joint disorders"
"204","M12429","Other non-traumatic joint disorders"
"204","M12431","Other non-traumatic joint disorders"
"204","M12432","Other non-traumatic joint disorders"
"204","M12439","Other non-traumatic joint disorders"
"204","M12441","Other non-traumatic joint disorders"
"204","M12442","Other non-traumatic joint disorders"
"204","M12449","Other non-traumatic joint disorders"
"204","M12451","Other non-traumatic joint disorders"
"204","M12452","Other non-traumatic joint disorders"
"204","M12459","Other non-traumatic joint disorders"
"204","M12461","Other non-traumatic joint disorders"
"204","M12462","Other non-traumatic joint disorders"
"204","M12469","Other non-traumatic joint disorders"
"204","M12471","Other non-traumatic joint disorders"
"204","M12472","Other non-traumatic joint disorders"
"204","M12479","Other non-traumatic joint disorders"
"204","M1248","Other non-traumatic joint disorders"
"204","M1249","Other non-traumatic joint disorders"
"204","M1280","Other non-traumatic joint disorders"
"204","M12811","Other non-traumatic joint disorders"
"204","M12812","Other non-traumatic joint disorders"
"204","M12819","Other non-traumatic joint disorders"
"204","M12821","Other non-traumatic joint disorders"
"204","M12822","Other non-traumatic joint disorders"
"204","M12829","Other non-traumatic joint disorders"
"204","M12831","Other non-traumatic joint disorders"
"204","M12832","Other non-traumatic joint disorders"
"204","M12839","Other non-traumatic joint disorders"
"204","M12841","Other non-traumatic joint disorders"
"204","M12842","Other non-traumatic joint disorders"
"204","M12849","Other non-traumatic joint disorders"
"204","M12851","Other non-traumatic joint disorders"
"204","M12852","Other non-traumatic joint disorders"
"204","M12859","Other non-traumatic joint disorders"
"204","M12861","Other non-traumatic joint disorders"
"204","M12862","Other non-traumatic joint disorders"
"204","M12869","Other non-traumatic joint disorders"
"204","M12871","Other non-traumatic joint disorders"
"204","M12872","Other non-traumatic joint disorders"
"204","M12879","Other non-traumatic joint disorders"
"204","M1288","Other non-traumatic joint disorders"
"204","M1289","Other non-traumatic joint disorders"
"204","M129","Other non-traumatic joint disorders"
"204","M130","Other non-traumatic joint disorders"
"204","M1310","Other non-traumatic joint disorders"
"204","M13111","Other non-traumatic joint disorders"
"204","M13112","Other non-traumatic joint disorders"
"204","M13119","Other non-traumatic joint disorders"
"204","M13121","Other non-traumatic joint disorders"
"204","M13122","Other non-traumatic joint disorders"
"204","M13129","Other non-traumatic joint disorders"
"204","M13131","Other non-traumatic joint disorders"
"204","M13132","Other non-traumatic joint disorders"
"204","M13139","Other non-traumatic joint disorders"
"204","M13141","Other non-traumatic joint disorders"
"204","M13142","Other non-traumatic joint disorders"
"204","M13149","Other non-traumatic joint disorders"
"204","M13151","Other non-traumatic joint disorders"
"204","M13152","Other non-traumatic joint disorders"
"204","M13159","Other non-traumatic joint disorders"
"204","M13161","Other non-traumatic joint disorders"
"204","M13162","Other non-traumatic joint disorders"
"204","M13169","Other non-traumatic joint disorders"
"204","M13171","Other non-traumatic joint disorders"
"204","M13172","Other non-traumatic joint disorders"
"204","M13179","Other non-traumatic joint disorders"
"204","M1380","Other non-traumatic joint disorders"
"204","M13811","Other non-traumatic joint disorders"
"204","M13812","Other non-traumatic joint disorders"
"204","M13819","Other non-traumatic joint disorders"
"204","M13821","Other non-traumatic joint disorders"
"204","M13822","Other non-traumatic joint disorders"
"204","M13829","Other non-traumatic joint disorders"
"204","M13831","Other non-traumatic joint disorders"
"204","M13832","Other non-traumatic joint disorders"
"204","M13839","Other non-traumatic joint disorders"
"204","M13841","Other non-traumatic joint disorders"
"204","M13842","Other non-traumatic joint disorders"
"204","M13849","Other non-traumatic joint disorders"
"204","M13851","Other non-traumatic joint disorders"
